userName,score,at,content
Ratna Desi,3,2024-05-31 14:50:14,"dapat pinjaman tpi limit sedikit dan ndk bisa 100% cair cuma setengahnya aja, semoga kedepannya limitnya di naikkan lagi ya 👍, sementara q kasih bintang 3 dulu terimakasih kasih"
Saya Riau23,5,2024-05-31 14:37:10,"Alhamdulillah cara pendaftarannya mudah, cm belum di coba untuk transaksi, semoga aja memudahkan juga untuk bertransaksi, dan cepat naik limitnya."
Fajarwati 1611,1,2024-05-31 13:55:09,Jelak ini sekarang aplikasi kredivo padahal udah hampir3 THN pakai ini...Mala sebelum jatuh tempo sudah di lunasin 5 bulan langsung..giliran mau di PK beli di Shopie ga bisa...percuma donk limit full KL ga bisa di pakai...ayo donk kredivo kaya dulu lagi lancar di pakai nya
A KUANG,5,2024-05-31 13:41:36,"Kredivo sangat luar biasa pengajuan gampang dana cair super kilat bisa top up pulsa Ewalet dan belanja online, cuma limit terlalu rendah, gimana caranya pun sudah memuaskan walaupun sedikit kecewa masalah limit. the best Thanks all family Semoga bermanfaat... Aplikasi yang bisa di andalkan"
Iwan Ridwan,5,2024-05-31 13:06:26,tolong naikan limit dan adakan discon disetiap pembayaran lebih awal karna selama saya menggunakan aplikasi ini pembayaran lebih cepat terus
Risa Restu,5,2024-05-31 11:47:54,Pake kredivo utk beli pulsa telkomsel gampang dan hemat apalagi kalo pas ada voucher jauh lebih murah karena dapet diskon gede.tenornya 1 bulan jgn lupa bayarnya harus tepat wkt bila perlu kalo udah ada notif utk pembayaran langsung dibayarkan maka skor kredit akan naik jadi kalo ada keperluan mendadak bisa pake paylater atau pinjaman dgn bunga yg sangat rendah.
Nor Hayati,5,2024-05-31 11:22:13,"Aplikasi ini sangat membantu, krn bisa beli pulsa dan kouta ketika habis, bisa pinjam uang saat lagi butuh jg, tp blm bisa pakai q-ris, semoga kedepannya lebih baik lagi."
Faris Mahfudi,3,2024-05-31 08:29:23,"Ini aplikasi kok tiba2 g bs di buka beberapa hari, padahal signal bagus, trus klo gini terus mau bayar tagihan gmn, nanti klo lewat tempo di kenain denda, padahal apk nya g bs di buka, klo dibuka selalu keluar terus ?"
Nida Maratus,3,2024-05-31 08:19:16,"dari tanggal ketentuan untuk pembayaran masih punya waktu 24 jam tapi belum setengah dari 24 jam sudah ditelfon, ketika panggilan dijawab dengan kata2 bijak bilang sinyal anda terganggu . bayar tepat waktu lohhh"
Mochamad Roni,5,2024-05-31 08:10:27,"Aplikasi ribet, limit besar, data valid akun aktiv, tp tidak bis bertransaksi, mau peningkatan transaksi bagaimana, mau transaksi saja tidak bisa, selalu demi keamanan akun anda. Lebih baik unistal saja"
Ugit Sugiarti,4,2024-05-31 07:24:45,Kredivo ini kadang di saat perlu limit nya gabisa di pake tapi pas iseng iseng mau pinjam limit nya malah bisa di pake kan lucu tapi udahlah semoga kedepan nya lebih baik ya mau pake limit nya ke indo atau Alfa takut gabisa di pake alias bacaan nya transaksi tidak sah pdahl mau baru pinjam 1 pinjaman uang jd was was juga make kredivo
RAFI SYAHPUTRA,1,2024-05-31 04:10:57,Bayar selalu tepat waktu tp malah di blokir permanen kan gjls bahkan sering sebelum waktu pembayaran sudah di bayar tp di blokir permanen kan gjls ya
Flicker 97,2,2024-05-31 03:19:32,"Padahal tagihan saya itu di kenakan pada tanggal 30 misal nya saya bayar ditanggal 30 juga tapi kok di anggap telat? Aneh banget pangkat saya malah d C mulu gk pernah meningkat dalam 2 bulan terakhir ini padahal aplikasi ini sangat bagus, tapi bikin kecewa sudah saya bayar kembali di tanggal yang di ditetapkan, setelah itu saya tidak dapat meminjam lagi. Hadehh"
Edis Putra,1,2024-05-30 23:20:06,"selama saya menggunakan kreditvo ini saya cuma dapat pengalaman sebatas limit saya di berikan 100rb. tidak pernah limit saya menaik sampai sekarang, padahal saya sudah sering menggunakan nya, kalau soal pembayaran saya tidak pernah telat sedikit pun, jadi saya kecewa sekali sama aplikasi ini termasuk pegawai nya juga kurang adil sama saya,saya harap untuk kedepannya saya dapat yang lebih baik dari selaku pihak aplikasi kreditvo"
godi godi,4,2024-05-30 22:54:30,"bagus n cepat n mantappp. tapi kalo nagih lewat telpon yang enak omongannya. kita orang ngga ada takutnya sama crew kredivo. ngga usah khawatir, selama kita masih sanggup untuk membayar pinjaman atau hutang."
Rafi Safiq,1,2024-05-30 20:32:20,"Kurang bagus padahal sudah di bayar hanya tinggal 1 bulan lagi malah di tangguhkan parah parah kurang puas saya dengan aplikasi nya,akun saya di blokir permanen padahal pembayaran lancar apa seperti ini kredivo ambil untung ya ,dan 1 lagi kredivo sangat rusak parah parah dari aplikasi sebelah"
Holipah Ipah,2,2024-05-30 18:06:36,Ka saya kan mau uninstal aplikasi ini ko muter mulu ya udh hampir 6 jam bkn mau di hapus mau di update malah di uninstal tolong banget ya soal ya masih banyak setoran ya🙏🙏🙏🙏
Alva 29,1,2024-05-30 17:01:03,"Awal2 lncar apk nya eh 2 bln ini tba2 GK bisa d pakai limit nya ,ko jdi anjrok ya apk nya mnta solusi kn cs GK da solusi nya , telpon k cs SMA , tolong d prbaiki dgn bnr , byr slalu tepat waktu , GK pernah telat malah di tangguhkan semntara , gk jlas"
Dwi Rahmawati,5,2024-05-30 16:49:42,Aplikasi kredivo sangat membantu sekali.. Mantap untuk limit dan tenorny.. Bunganya kecil... Sukses selalu kredivo... Sangat membantu sekali untuk pengisian pulsa dan token PLN... Terima kasih kredivo
Sri Roni Yunita,4,2024-05-30 15:41:19,"Selamat sore.. Saya bertanya kepada pihak kredivo, mengapa saya tidak bisa login akun padahal saya tidak logout.. Sementara ada cicilan yg harus diselesaikan.. Mohon bantuannya segera"
Evryl Matheos,1,2024-05-30 15:15:31,"Pinjaman tunai jangan pakai biaya admin lah,,,, kan kalian sudah dapet untung dari bunga setiap bulannya. Kita butuh uang pas/bulat malah jadi kurang...!!"
Dewi Kusuma,1,2024-05-30 15:07:12,"Pembayaran tepat waktu, tapi tidak bisa penganjuan tunai dan lainnya, sangat mengecewakan, padahal sudah memakai aplikasinya bertahun tahun"
Ricky Abe,2,2024-05-30 12:48:48,"Sudah berapa tahun pakai kredivo , kali ini kecewa , pembayaran selalu baik , tp gak bisa digunakan , alasan coba ulang kembali tanpa ada solusi , udah dapat konsumen baik , eh platform nya yg ngulah .. Cukup sekian pakai kredivo"
Bilal Zahran,1,2024-05-30 11:35:04,"Sangan buruk,tiba2 aja akun di blokir permanen padahal pembayaran lancar dan ga ada transaksi yg aneh2,,hati2 kalo mau pake kredivo kalo sudah punya limit besar pasti sama kaya saya akan tiba2 di blokir"
Mirnawati,5,2024-05-30 11:02:20,"menurutq aplikasi ini membantu skli,,pa lg d saat ad kbutuhan mendesak trus gak ad dana..bisa d cicil pmbayaranx trima ksih kredivo 🤗 tp klo bisa potongan d awal jgn trllu besar,,klo bisa d kurangilah 🙏🙏"
Devilia Sugiarto,5,2024-05-30 10:46:36,Sukak bgt.. buat belanja di e-commerce lebih hemat banyak promo lagi .. makasih banyak kredivo .. banyakin promonya yaaa hehe ♥️
Agus Mulyana,4,2024-05-30 10:21:56,"Kenapa ya pembayaran tepat waktu,tapi pas mau Ngajukan lagi tidak memenuhi syarat,tolong dong jangan begitu kak...katanya mudah tapi ko kenyataannya dipersulit"
Hisyam Azka,1,2024-05-30 08:37:17,Saya sudah melalukan pembayaran tapi tidak masuk ke aplikasi malah masih ada tagihan tolong dong ini pihak kredivo nya...gimana penyelesaian nya masih tidak ada respon di aplikasi tetap ada penagihan padahal saya sudah bayar...kecewa
Ahmad jb,5,2024-05-30 08:31:05,"Sangat membantu sekali untuk saya saat membutuhkan, sayang nya akun saya tidak bisa di pakai sementara karena kemarin telat melakukan pembayaran , tapi sudah saya bayar berikut dengan angsuran yang belum jatuh tempo , mohon di bantu pihak kredivo"
apin thox,1,2024-05-30 00:02:50,"Saya kasih bintang 1. Pengajuan ditolak, suruh tunggu 30 hari. Padahal saya tidak pernah terlambat, dan sebelum jatuh tempo sudah saya bayarkan tagihannya tetapi saat akan pengajuan ulang ditolak tanpa alasan. Saya sebagai pengguna aktif merasa kecewa dengan pelayanan kredivo"
Pengguna Google,5,2024-05-29 23:47:44,"Mantap mantap aplikasi yang dapat membantu anda dalam mencari kreditan atau barang yang kalian cari di sini semuanya lengkap tinggal pilih apa yang kita mau pasti ada di sini. Semuanya serba murah di aplikasi ini,menguntungkan sekali adanya aplikasi ini bisa membantu semua orang yang ingin berwira usaha. Dengan di lengkapi sistem yang terjamin keamanannya,tidak usah ragu lagi mendownload aplikasinya"
sapto wijaya,5,2024-05-29 23:37:25,"bagus aplikasinya sudah pake lebih dari 5 tahun tapi akhir"" ini Qris tidak bisa di pake dan kartu Flexi card tidak bisa di pake lagi minta tolong di perbaiki untuk Flexi card dan qris"
Iskandar Askar,1,2024-05-29 21:42:26,Kredivo taik penilaian spt apa yg kredivo pakai?? Tiap transaksi slalu ditolak padahal saya tidak pernah telat bayar. Skor kredit bagus. Limit cukup besar tapi sia2 gak bisa dipakai..sangat tidak recomend menggunakan kredivo mending gunakan AKULAKU atau SHOPEE PAYLATER
Fanny April Lia,1,2024-05-29 20:49:59,Saya sangat kecewa terhadap layanan kredivo!!!! Padahal bayar tagihan ngga pernah telat sama sekali bayar selalu sebelum jatuh tempo kenapa akun saya di blokir permanent!!!! Sangat mengecewakan sekali dengan pelayanan nya!!!!!!!!! Tolong di perbaiki karna saya nasabah lama di kredivo!!!!
borges cabaye,5,2024-05-29 19:49:33,"Aplikasi paling bagus yang pernah aku coba , dan juga amanah , terjamin , tidak repot dijqmin top .. ayook buruan di coba teman2 .. Saya ,, berterimakasih banyak kepada bapak , Tau petugas kreditvo , semoga BERLIPAT GANDA PAHALANYA AMIN🙏🙏🫡🫡😁😁"
A N,1,2024-05-29 19:18:39,"Ada pemberitahuan jatuh tempo, siang server error gabisa diproses pembayaran, giliran sore udah dibayar masih aja ditelepon DC sampe malam. Mohon untuk bagian DC update data nya jangan dibatasi biar ga asal marah² ke user gegara server error"
02_Royyan,5,2024-05-29 18:44:46,"saya ingin bertanya bagai mana mengganti pin pada akun kredivo saya? karena hp saya kemarin error dan aplikasi nya hilang jadi saya download kembali, namun saya lupa pin nya, saya sudah coba pilih lupa pin link sudah berhasil di terima namun untuk face unlok tidak terdeteksi hingga error gitu saat saya coba kembali tidak mendapatkan link, mohon bantuannya"
Delasari Rantung,1,2024-05-29 18:14:05,"Sebenarnya Bermanfaat tapi kenapa masuk email suru konfirmasi lagi mengenai pencairan dana yang saya lakukan sebulan lalu dan baru suru konfir sekarang dan juga ini malah salahnya dari sistem kalian terus kalau saya tidak konfirmasi lagi maka kalian akan memberlakukan double penagihan, ini salah sistem kalian terus yang kena dampaknya saya, saya tidak pernah telat bayar tapi dapat email seperti itu menandakan kalian ini tidak kredibel yah!!!"
Nova Yolanda,1,2024-05-29 18:11:51,"saya pengguna lama dan tidak punya tagihan cicilan. mau ambil cicilan selain 30hari nggak bisa, hanya bisa digunakan untuk tenor 30hari. lalu dapet notif penggunana anda berulang hanya itu saja yang berakhir turun score menjadi C. gimana coba?"
Indra Nakagawa,1,2024-05-29 17:45:44,"YTH,Saya nasabah lama di kredivo,bahkan saya selalu mengutamakan pembayaran Kredivo,tapi ketika saya melakukan pelunasan,bukannya ditambah limitnya ,malah ditolak,nasabah bukannya dijaga malah dipersulit,sudah ditolak,limit dikurangin,untuk pertama kalinya,saya kecewa dengan service pihak kredivo,. Mempersulit keuangan saja,dijagain malah ga dicairin, kalau ada bintang setengah,ku pilih setengah saja, bad pokoknya"
Zati Nurbaeti,5,2024-05-29 16:57:19,Keren. Selalu jadi tempat minta bantuan darurat dan bunga nya ringan bisa di cicil juga. Terimakasih semoga semakin baik sistemnya
Lintar Corel,5,2024-05-29 16:13:06,"Kami sangat merekomendasikan aplikasi ini kepada semua orang, fiturnya lengkap, aman dan terpercaya, proses cepat dan mudah. Luar biasa. Bagus."
Mukhlis 159,1,2024-05-29 15:45:16,"Makin ke sini makin aneh, limit 3 juta, semua pembayaran lunas, tapi mau ambil barang elektronik ketolak terus sekarang, makin aneh aplikasinya setelah di update, mohon kembalikan krediv0 seperti dulu lagi, yang mudah dan membantu orang"
Anita Wulandari,5,2024-05-29 15:25:01,Untuk aplikasi nya gampang dimemgerti dan pengajuan kreditnya pun mudah dan cepat. Thx Kredivo...sukses selalu 👍🏻
Mita Wahyuni,5,2024-05-29 14:44:53,"Kerenn..token listrik,paket data dan pulsa bisa cepat diisi biarpun lagi tengah malam..pokoknya keren banget,jadi gak.perlu repot keluar rumah kalau lagi perlu"
Nasi Bakar89,1,2024-05-29 13:26:05,Selama ini pembayaran. Bagus . Sebelum jatuh tempo sudah dibayar.. Limit ada tapi tdk bs dipakai..skrg akun terblokir permanen.. tdk .ada penjelasan .. ditanya kenapa gak BS gak ada penjelasan. Tiba2 diblokir.. parah bgt.. limit ada tapi mau dipakai katanya TDK bisa katanya Krn gak disetujui aneh..
rifky safitra,2,2024-05-29 11:23:26,Sangat membantu...namun yg bikin kurang nyaman nya dari pelayanan costumer terkait konfirmasi angsuran nya yg tidak bagus... Dari segi bahasa nya kurang enak didengar...
Ali Usman,5,2024-05-29 09:14:40,"Kepada masyarakat awam bila anda ingin mengambil pinjaman ,bergabunglah dengan (KREDIVO)hanya aplikasi yang mantap bukan kayak sebelah semua abal abal ,terimakasih kredivo aplikasi anda sangat luar biasa."
Chicilia Ahmad,5,2024-05-29 08:49:17,"Aplikasi kredivo sudah menyebar diseluruh pelosok indknesia, dari segi fitur apikasi dan layananya sangat menjangkau apalagi nominal bunga pinjaman yang sangat rendah dan memuaskan. Sehingaa membuat saya tertarik untuk mengetahui secara mendalam lagi kredivo secara kedalam"
Suherman Herman,5,2024-05-29 07:34:34,Terimakasih kredivo yang mengerti kebutuhan konsumen nya.. saya kasih 5 bintang. Kredivo pantas dapatkan 5 bintang.. tinggal dinaikan limit nya. Tolong bantu permudah naikkan limit nya. Pembayaran saya selalu lancar Terima kasih Kredivo yg sudah menaikan limit nya. Solusi terbaik ada di kredivo
el zara,1,2024-05-29 07:15:56,Setelah semua tagihan di bayar aplikasi ini jadi ngk bisa di gunakan walaupun cuma untuk beli listrik so lebih baik yang punya tunggakan mending di galbay saja percuma di bayar klu tidak bisa di gunakan lagi.
Iis Kartika,5,2024-05-29 01:53:20,"Sudah 2x pinjam dan limit nya makin besar.. Sangat membantu sih menurut ku, bunga nya jg rendah, tenor nya jg lama menurut ku, keren 👍👍😎"
Angga Dwi Saputra,5,2024-05-29 00:23:47,"Percuma ada limit masih utuh tapi tidak bisa di gunakan...padahal pembayaran lancar tapi tidak bisa di gunakan untuk transaksi di shope dan tiktok shop maupun kredivo nya..mohon untuk dibantu cek kembali lagi agar bisa digunakan , karna saya merasa kecewa dengan tidak bisa di gunakan makasih."
tika siska,5,2024-05-28 21:58:15,"setiap update pasti akunnya keluar sendiri, setiap mau login juga pin salah terus, padahal pinnya sama, link yang dikirim buat riset pin juga ngga bisa dibuka, tolong dong kredivo mohon untuk diperbaharui lagi sistemnya, jangan setiap update aplikasi akunnya jadi keluar"
Aguz Hermawan,1,2024-05-28 20:57:02,Telat bayar dikit denda nya gede dah di lunasi dengan bunga bunganya udah itu ga bisa transaksi lagi alasannya skor kredit buruk Setelah beberapa hari CSnya nelpon untuk melakukan transaksi lagi di kredivo Disini saya heran dia nyuruh transaksi tp limitnya ga bisa di pake maksud nya apa ya apakah kurang kerjaan at gmn
Sunarman Brz,1,2024-05-28 20:06:13,Dulu saya sudah punya acunt Kredivo dan sudah beberapa kali ambil cicilan tapi saya lupa PIN nya ini saya coba mau masuk lagi susah bener gk masuk² gimana mau dapat pelanggan banyak kl untuk masuk Aplikasi aja dipersulit 🤔🤦‍♂️
Acep Acep,5,2024-05-28 20:05:02,Sangat membantu ketika lgi butuh. Daripada pinjam ke sodara atau tetangga jadi omongan. Klo data tergantung ceking kita. Selana ga ada noda pasti aman
evril radita,5,2024-05-28 19:10:41,"ini gimana ya padahal limit nya ada tapi gabisa ngajuin gajelas banget, padahal udah nunggu hitung mundur yg tertera pada aplikasi, kecewaa"
abu kalim,1,2024-05-28 19:09:56,Untuk pembayarnnya aja terlambat sehari aja harus bayar pulak angsuran berikutnya kredivo nya membantu tapi malah mencekik nasabah untuk bayar angsurannya tolong lah perbaiki lagi aplikasi nya min
Hasrul Muchtar,5,2024-05-28 18:44:05,"Terus berusaha yang terbaik,tolong buat cicilannya jangan sampai 6 bulan tolong di tingkatkan ke 12 bulan,akun saya sudah premium tetep saya bisa hanya 6 bulan buat pengajuan nya, transaksi selalu ada cuman buat jangka waktu nya hanya 6 bulan bukan 12 bulan"
DIMAS PURNAMA,5,2024-05-28 18:30:25,"udah 1 tahun pake kredivo tapi ga pernah bisa cicilan yang 3,6,12 bulan bahkan yang 1 bulan padahal score nya B sama ga pernah telat sekalipun pun gimana ini,, udah di coba secara berkala tetep aja ga bisa udah 2 bulan ga bisa di pake ini apk mana limit nya gede 12juta"
Muhammad Rizik,4,2024-05-28 17:50:57,App ini di samping membaeri banyak manfaat juga dapat meminjam juga dengan menggunakan dana cicil nya bunga rendah tenor lama pokoknya oke udh bolak balik mengajukan transaksi masih bisa sampai saat ini semoga kedepannya kredivo makin lebih maju
Harmonis Gea,5,2024-05-28 17:02:39,"enak banget transaksi nggak ribet, akun aktif langsung ada respon, pokoknya bagus nggak pakai waktu nunggu lama, cepat banget 👍"
qadaria ramadhanti,3,2024-05-28 16:21:01,Sangat membantu sekali untuk belanja dengan cicilan tapi sayang klo sudah bayar cicilan bulanan limitnya tidak kembali atau menambah limit jadi klo sudah habis limitnya ga bisa di pakai lagi sampai cicilan lunas semua
Budi Setiawan,5,2024-05-28 16:01:42,Untuk sejauh ini sangat memuaskan dan ada kemajuan dari pihak kredivo dalam menilai akun saya.. Sebelum nya akun saya BASIC dan sekarang sudah menjadi PREMIUM.. THANKS
Lovis GMLY,5,2024-05-28 15:50:39,"Terbaik bunga murah kalau premium A++cicilan kalau bisa sampai 12bln-18bln biar terjangkau , jgn harus nunggu naik premiumA++ baru bisa 12bln .. Cuma saran sih"
N Rgzl,1,2024-05-28 12:16:27,"Kok kredivo makin kesini makin ketakutan ya? Iya sih kenaikan limit gede & ckup mudah dibanding yg lain. Sy g prnh pny riwayat telat bayar, eh di telponin terus²an dr h-3 sblm jatuh tempo. MENGGANGGU saja. Pdhl dr dlu , ga pernah kejadian sperti ini."
sutoyo Santoso,5,2024-05-28 12:08:15,"Sudah tiga bulan berjalan,dan memakai limit yang pemula untuk hal-hal urgent,, Sekarang sudah otomatis premium.. Terimakasih kredivo, dengan pembayaran dan transaksi lancar semua OK, sukses terus kredivo🥳🥳🥳"
